step,t_obs,t_cmd,dt,pos_shoulder_pan,pos_shoulder_lift,pos_elbow_flex,pos_wrist_flex,pos_wrist_roll,pos_gripper,cmd_shoulder_pan,cmd_shoulder_lift,cmd_elbow_flex,cmd_wrist_flex,cmd_wrist_roll,cmd_gripper,sent_shoulder_pan,sent_shoulder_lift,sent_elbow_flex,sent_wrist_flex,sent_wrist_roll,sent_gripper,velraw_shoulder_pan,velraw_shoulder_lift,velraw_elbow_flex,velraw_wrist_flex,velraw_wrist_roll,velraw_gripper,chunk_start
642,1786013979.0838,1786013979.0883,0.03345,14.2418,64.5714,-70.5055,92.7473,-10.6813,18.4524,15.1050,66.7282,-72.4918,94.1495,-10.0850,18.7368,15.1050,66.7282,-72.4918,94.1495,-10.0850,18.7368,0,-100,50,0,-100,0,0
643,1786013979.1172,1786013979.1217,0.03338,14.2418,64.6593,-70.9451,93.0110,-10.7692,18.5847,14.0181,65.6983,-72.2469,93.9767,-11.3046,17.8399,14.0181,65.6983,-72.2469,93.9767,-11.3046,17.8399,0,0,-100,100,-50,0,0
644,1786013979.1506,1786013979.1556,0.03339,14.1538,65.4505,-71.5604,93.0989,-10.7692,18.5185,13.6739,65.3862,-71.2734,94.8465,-11.3467,18.7587,13.6739,65.3862,-71.2734,94.8465,-11.3467,18.7587,-50,300,-250,50,0,0,0
645,1786013979.184,1786013979.1889,0.03337,14.2418,66.0659,-72.0000,93.1868,-11.0330,18.3201,13.6098,64.9017,-72.1991,95.2241,-11.2229,18.5821,13.6098,64.9017,-72.1991,95.2241,-11.2229,18.5821,0,100,-200,50,-50,-100,0
646,1786013979.2174,1786013979.2221,0.03339,14.2418,66.0659,-71.8242,93.5385,-11.1209,18.1878,14.7373,64.9084,-73.3776,95.2891,-11.2573,18.6305,14.7373,64.9084,-73.3776,95.2891,-11.2573,18.6305,0,0,100,100,-50,-150,0
647,1786013979.2508,1786013979.2556,0.03342,14.1538,65.9780,-71.9121,93.9780,-11.1209,18.3862,14.3679,65.2611,-74.2166,94.9922,-11.9482,12.2697,14.3679,65.2611,-74.2166,94.9922,-11.9482,12.2697,0,-50,0,150,0,100,0
648,1786013979.2842,1786013979.289,0.03342,14.0659,65.9780,-72.3516,94.0659,-11.2088,18.3862,14.1073,65.8884,-72.1457,93.7863,-12.8793,16.7035,14.1073,65.8884,-72.1457,93.7863,-12.8793,16.7035,-50,0,-150,50,-50,0,0
649,1786013979.3176,1786013979.3224,0.03338,14.0659,65.9780,-72.9670,94.0659,-11.6484,18.0556,13.2723,66.9173,-72.8563,94.3472,-12.2851,17.9425,13.2723,66.9173,-72.8563,94.3472,-12.2851,17.9425,0,0,-250,0,-150,-250,0
650,1786013979.351,1786013979.4636,0.03339,14.0659,66.1538,-72.8791,93.8901,-12.2637,17.3942,13.4864,66.9411,-77.8041,95.4276,-14.1813,18.8130,13.4864,66.9411,-77.8041,95.4276,-14.1813,18.8130,0,50,0,-100,-200,-400,1
651,1786013979.4648,1786013979.4701,0.11381,13.8022,66.6813,-72.9670,93.8901,-12.3516,17.7249,12.6032,64.7679,-78.7490,96.7404,-14.2310,18.3899,12.6032,64.7679,-78.7490,96.7404,-14.2310,18.3899,0,0,0,0,0,0,1
652,1786013979.4981,1786013979.503,0.03336,13.8022,66.6813,-72.9670,93.8901,-12.3516,17.7910,11.9760,65.6966,-79.0184,96.2063,-14.0525,18.5186,11.9760,65.6966,-79.0184,96.2063,-14.0525,18.5186,0,0,0,0,0,50,0
653,1786013979.5316,1786013979.5364,0.03342,13.7143,66.5055,-73.3187,94.5934,-13.1429,17.9894,14.3499,65.5419,-80.6086,96.2039,-14.3849,18.6827,14.3499,65.5419,-80.6086,96.2039,-14.3849,18.6827,0,-50,-50,300,-300,100,0
654,1786013979.5649,1786013979.5697,0.03338,13.3626,66.5055,-75.3407,95.2967,-13.7582,18.1878,13.8536,62.8196,-77.0623,96.2865,-14.5471,18.7270,13.8536,62.8196,-77.0623,96.2865,-14.5471,18.7270,-100,0,-700,150,-300,50,0
655,1786013979.5983,1786013979.603,0.03334,13.1868,66.5934,-77.0110,95.3846,-13.9341,18.3201,11.8664,64.0261,-77.8567,97.4076,-13.1268,18.7401,11.8664,64.0261,-77.8567,97.4076,-13.1268,18.7401,-50,50,-650,50,-50,50,0
656,1786013979.6317,1786013979.6364,0.03344,13.4505,66.5934,-77.6264,95.9121,-14.1099,18.4524,13.9649,65.4334,-80.4583,95.9749,-14.4189,18.2327,13.9649,65.4334,-80.4583,95.9749,-14.4189,18.2327,0,0,-250,200,-50,50,0
657,1786013979.6651,1786013979.6696,0.03335,13.5385,66.4176,-77.1868,96.3516,-13.8462,18.4524,12.8906,63.4128,-78.8357,96.6421,-13.4661,18.5991,12.8906,63.4128,-78.8357,96.6421,-13.4661,18.5991,50,-100,200,150,0,0,0
658,1786013979.6984,1786013979.7032,0.03338,13.1868,66.4176,-77.0110,96.4396,-13.7582,18.3862,13.8198,64.6315,-78.4237,95.8583,-12.3820,18.6244,13.8198,64.6315,-78.4237,95.8583,-12.3820,18.6244,-150,0,150,150,50,-50,0
659,1786013979.7319,1786013979.7365,0.0334,13.0989,66.5934,-77.2747,95.8242,-13.8462,18.4524,14.5201,61.9727,-75.9824,95.7866,-12.3061,18.8431,14.5201,61.9727,-75.9824,95.7866,-12.3061,18.8431,0,100,-150,-200,0,0,0
660,1786013979.7652,1786013979.7698,0.03335,13.1868,66.5934,-77.2747,95.9121,-13.2308,18.4524,14.7948,63.0798,-75.3944,95.9406,-13.7084,18.3381,14.7948,63.0798,-75.3944,95.9406,-13.7084,18.3381,0,0,0,0,150,0,0
661,1786013979.7987,1786013979.8033,0.03346,13.6264,66.3297,-76.9231,96.0000,-12.9670,18.5847,14.7562,63.0202,-75.1370,93.6498,-13.8242,17.8867,14.7562,63.0202,-75.1370,93.6498,-13.8242,17.8867,200,-150,0,0,150,50,0
662,1786013979.8321,1786013979.8367,0.0334,13.9780,65.8901,-75.8681,96.0000,-13.3187,18.4524,14.5124,63.4590,-75.4920,96.3525,-12.3595,16.0604,14.5124,63.4590,-75.4920,96.3525,-12.3595,16.0604,100,-150,350,0,-150,-50,0
663,1786013979.8654,1786013979.8702,0.03335,14.1538,65.8901,-75.5165,95.6484,-13.5824,18.1217,15.3909,66.5061,-77.5889,94.8673,-12.7048,16.5939,15.3909,66.5061,-77.5889,94.8673,-12.7048,16.5939,100,0,100,-200,-150,-150,0
664,1786013979.8988,1786013979.9036,0.03342,14.1538,65.8901,-75.4286,94.4176,-13.2308,17.6587,15.7118,63.3978,-75.5032,95.5870,-15.0483,17.8365,15.7118,63.3978,-75.5032,95.5870,-15.0483,17.8365,0,0,50,-450,100,-200,0
665,1786013979.9322,1786013979.937,0.0334,14.2418,66.1538,-75.6044,94.7692,-13.0549,16.7328,15.7720,64.2397,-76.4004,95.8044,-14.1056,18.2108,15.7720,64.2397,-76.4004,95.8044,-14.1056,18.2108,50,0,0,100,50,-400,0
666,1786013979.9656,1786013979.9704,0.03338,14.5055,66.5934,-76.0440,95.1209,-13.8462,17.0635,14.0683,64.0042,-75.8276,96.5289,-14.1486,17.7554,14.0683,64.0042,-75.8276,96.5289,-14.1486,17.7554,100,150,-100,150,-350,100,0
667,1786013979.999,1786013980.0039,0.03336,14.6813,66.5934,-75.7802,95.2088,-14.3736,17.5926,15.5468,63.5249,-74.3890,95.3587,-15.3255,17.8641,15.5468,63.5249,-74.3890,95.3587,-15.3255,17.8641,100,0,50,50,-250,250,0
668,1786013980.0324,1786013980.0369,0.03342,14.6813,66.5055,-75.6044,95.5604,-14.2857,17.5926,14.6001,64.1530,-73.6135,95.1405,-14.7507,17.5179,14.6001,64.1530,-73.6135,95.1405,-14.7507,17.5179,0,0,100,100,50,0,0
669,1786013980.0658,1786013980.0706,0.03338,14.4176,66.3297,-75.0769,95.3846,-14.6374,17.6587,14.6430,64.0787,-72.5086,95.5007,-14.9037,18.2892,14.6430,64.0787,-72.5086,95.5007,-14.9037,18.2892,-50,-50,200,-100,-150,50,0
670,1786013980.0992,1786013980.104,0.03339,14.3297,66.3297,-74.2857,95.2088,-14.9011,17.5926,15.3220,64.4155,-75.0372,96.2404,-13.7626,17.3382,15.3220,64.4155,-75.0372,96.2404,-13.7626,17.3382,-50,0,250,-150,-100,-50,0
671,1786013980.1326,1786013980.1373,0.03345,14.4176,66.2418,-73.6703,95.2088,-14.9011,17.8571,14.4125,65.3348,-75.7496,96.4943,-12.7921,17.5422,14.4125,65.3348,-75.7496,96.4943,-12.7921,17.5422,50,-50,150,0,0,50,0
672,1786013980.166,1786013980.1707,0.03336,14.5055,66.2418,-73.5824,95.3846,-14.7253,17.7249,16.1942,66.5618,-74.0104,96.5867,-13.1179,17.8194,16.1942,66.5618,-74.0104,96.5867,-13.1179,17.8194,50,0,0,50,100,0,0
673,1786013980.1994,1786013980.2042,0.03339,14.5055,66.3297,-74.3736,95.6484,-14.1978,17.5926,15.2762,65.9099,-74.9644,95.1597,-12.3657,17.4523,15.2762,65.9099,-74.9644,95.1597,-12.3657,17.4523,0,0,-300,100,200,-50,0
674,1786013980.2328,1786013980.2381,0.03347,14.5055,66.5055,-74.7253,95.7363,-13.9341,17.5926,14.2340,66.4973,-75.1349,96.0567,-11.7188,17.7836,14.2340,66.4973,-75.1349,96.0567,-11.7188,17.7836,0,100,-150,50,100,0,0
675,1786013980.2661,1786013980.2709,0.03331,14.8571,66.5934,-74.5495,95.2967,-13.6703,17.5926,15.8624,66.0200,-72.5893,97.1190,-12.7127,17.7692,15.8624,66.0200,-72.5893,97.1190,-12.7127,17.7692,150,50,100,-150,100,0,0
676,1786013980.2996,1786013980.3045,0.03343,14.9451,66.5934,-74.5495,95.2088,-13.0549,17.6587,15.7245,69.1267,-76.5877,97.0392,-12.5061,17.7891,15.7245,69.1267,-76.5877,97.0392,-12.5061,17.7891,50,0,0,0,200,50,0
677,1786013980.333,1786013980.338,0.03339,14.8571,66.5934,-74.1978,95.9121,-13.2308,17.6587,15.3329,69.4791,-78.9698,97.5633,-12.4426,18.0439,15.3329,69.4791,-78.9698,97.5633,-12.4426,18.0439,-50,0,50,250,-50,0,0
678,1786013980.3663,1786013980.3716,0.03337,14.6813,66.9451,-73.8462,96.0879,-13.2308,17.6587,15.1182,68.5415,-76.9010,96.5719,-13.9844,17.2709,15.1182,68.5415,-76.9010,96.5719,-13.9844,17.2709,0,0,50,50,0,0,0
679,1786013980.3998,1786013980.4044,0.03346,14.7692,67.7363,-74.2857,96.3516,-13.2308,17.7249,14.0607,65.1521,-75.0065,95.2935,-13.3812,17.6158,14.0607,65.1521,-75.0065,95.2935,-13.3812,17.6158,0,250,-250,100,0,50,0
680,1786013980.4332,1786013980.438,0.03335,14.9451,68.4396,-75.6044,96.0879,-13.5824,17.6587,14.9509,67.2166,-76.5751,95.8492,-12.8327,17.0953,14.9509,67.2166,-76.5751,95.8492,-12.8327,17.0953,100,250,-500,-50,-100,-50,0
681,1786013980.4666,1786013980.4714,0.0334,14.9451,67.8242,-75.6923,95.5604,-13.7582,17.5926,13.6047,66.2456,-76.4282,97.2868,-11.7040,14.4307,13.6047,66.2456,-76.4282,97.2868,-11.7040,14.4307,0,-50,0,-150,-50,-50,0
682,1786013980.5,1786013980.5048,0.0334,14.6813,67.2088,-75.6044,95.5604,-13.4066,17.3280,13.3434,66.8706,-75.1852,96.2097,-14.5910,16.5281,13.3434,66.8706,-75.1852,96.2097,-14.5910,16.5281,-100,-250,0,0,50,-150,0
683,1786013980.5333,1786013980.5379,0.03339,14.5055,67.2967,-75.6044,96.0879,-12.9670,16.7989,13.0382,67.9887,-75.0665,94.7912,-14.8172,15.5752,13.0382,67.9887,-75.0665,94.7912,-14.8172,15.5752,-50,0,0,150,150,-400,0
684,1786013980.5667,1786013980.5715,0.03337,14.4176,67.3846,-75.4286,96.0000,-13.0549,15.9392,12.9238,66.8546,-76.8980,95.5274,-13.7089,15.9756,12.9238,66.8546,-76.8980,95.5274,-13.7089,15.9756,-50,0,50,0,-50,-500,0
685,1786013980.6001,1786013980.6049,0.03338,14.2418,67.6484,-75.3407,95.2967,-14.0220,15.9392,12.5418,64.4795,-77.5567,97.1941,-11.2825,11.9905,12.5418,64.4795,-77.5567,97.1941,-11.2825,11.9905,-50,100,0,-300,-300,0,0
686,1786013980.6335,1786013980.6382,0.0334,14.0659,67.7363,-75.7802,95.1209,-14.2857,15.9392,12.8785,65.3472,-78.3730,96.4401,-12.1524,4.4990,12.8785,65.3472,-78.3730,96.4401,-12.1524,5.9392,-100,0,-50,-100,-100,0,0
687,1786013980.6669,1786013980.6717,0.03338,13.8022,67.2967,-76.4835,95.8242,-13.4066,15.6085,11.3362,64.1859,-81.1946,96.7209,-12.5536,1.3039,11.3362,64.1859,-81.1946,96.7209,-12.5536,5.4101,-100,-200,-250,250,350,-50,0
688,1786013980.7002,1786013980.7048,0.03338,13.8022,67.0330,-76.9231,96.0879,-12.5275,13.7566,12.8475,65.2064,-79.8691,96.5636,-14.9456,1.1377,12.8475,65.2064,-79.8691,96.5636,-14.9456,3.4259,0,-100,-200,50,400,-900,0
689,1786013980.7337,1786013980.7381,0.03346,13.4505,67.1209,-77.8022,96.1758,-12.7912,11.1111,12.4748,63.1403,-78.3484,96.7303,-13.5487,1.4877,12.4748,63.1403,-78.3484,96.7303,-13.5487,1.4877,-100,0,-200,0,0,-1200,0
690,1786013980.7671,1786013980.7713,0.03335,13.1868,67.2088,-78.6813,96.2637,-13.6703,8.3333,12.5009,63.5992,-75.7264,96.4847,-14.1677,2.5223,12.5009,63.5992,-75.7264,96.4847,-14.1677,2.5223,-50,50,-350,0,-350,-1250,0
691,1786013980.8005,1786013980.8049,0.03343,13.0110,67.1209,-78.5055,96.4396,-14.1978,5.6217,11.3849,63.4169,-75.3912,95.7142,-14.2686,3.1763,11.3849,63.4169,-75.3912,95.7142,-14.2686,3.1763,-50,0,100,100,-300,-1200,0
692,1786013980.8339,1786013980.8389,0.03342,12.9231,66.6813,-77.1868,96.2637,-14.1978,4.0344,11.7586,63.5595,-76.2045,95.3253,-16.3698,3.1457,11.7586,63.5595,-76.2045,95.3253,-16.3698,3.1457,-50,-150,350,-50,0,-700,0
693,1786013980.8672,1786013980.8718,0.03333,12.9231,66.5934,-76.3077,95.9121,-14.1978,3.6376,12.0711,61.5476,-73.1982,94.5703,-15.0387,3.1789,12.0711,61.5476,-73.1982,94.5703,-15.0387,3.1789,0,0,400,-100,0,-350,0
694,1786013980.9006,1786013980.9055,0.0334,12.9231,66.5934,-76.2198,95.5604,-14.8132,3.7037,10.9100,62.7750,-76.5993,95.3072,-14.6140,3.0773,10.9100,62.7750,-76.5993,95.3072,-14.6140,3.0773,0,0,0,-100,-100,50,0
695,1786013980.9341,1786013980.9386,0.03342,12.7473,66.1538,-75.5165,95.1209,-15.5165,3.6376,11.4520,61.2267,-76.7865,93.9781,-14.0007,2.7456,11.4520,61.2267,-76.7865,93.9781,-14.0007,2.7456,-50,-100,100,-150,-300,-50,0
696,1786013980.9674,1786013980.9718,0.03336,12.5714,65.5385,-74.6374,95.1209,-15.2527,3.4392,12.2246,61.1182,-75.9195,94.0157,-13.3101,2.8994,12.2246,61.1182,-75.9195,94.0157,-13.3101,2.8994,-50,-200,350,0,100,-100,0
697,1786013981.0009,1786013981.0057,0.03346,12.4835,65.2747,-74.7253,94.8571,-14.7253,3.1746,12.4379,61.9160,-74.4062,94.2616,-12.8860,3.1971,12.4379,61.9160,-74.4062,94.2616,-12.8860,3.1971,0,-50,-50,-100,150,-100,0
698,1786013981.0343,1786013981.0391,0.03336,12.4835,65.2747,-75.1648,94.5055,-14.2857,3.1746,11.9494,63.1639,-74.0137,93.7002,-15.1256,3.5424,11.9494,63.1639,-74.0137,93.7002,-15.1256,3.5424,0,0,-150,-50,150,0,0
699,1786013981.0676,1786013981.0724,0.03338,12.4835,65.1868,-74.9890,94.5055,-13.8462,3.1746,10.8528,62.7954,-74.6827,93.4137,-14.2967,3.8783,10.8528,62.7954,-74.6827,93.4137,-14.2967,3.8783,0,0,0,0,100,0,0
700,1786013981.101,1786013981.2167,0.03337,12.5714,65.1868,-74.2857,94.0659,-14.2857,3.1746,11.4699,60.9706,-76.9979,92.8113,-13.9842,2.6596,11.4699,60.9706,-76.9979,92.8113,-13.9842,2.6596,50,0,200,-150,-250,0,1
701,1786013981.2178,1786013981.2233,0.11684,12.3077,65.1868,-74.2857,93.5385,-14.6374,3.5714,13.1342,60.9528,-78.2672,94.7754,-11.2051,2.4645,13.1342,60.9528,-78.2672,94.7754,-11.2051,2.4645,0,0,0,-50,0,0,1
702,1786013981.2511,1786013981.256,0.03331,12.3077,65.1868,-74.2857,93.5385,-14.6374,3.5714,13.0212,60.7409,-79.4775,94.5189,-10.8224,2.8153,13.0212,60.7409,-79.4775,94.5189,-10.8224,2.8153,0,0,0,0,0,0,0
703,1786013981.2846,1786013981.2894,0.03342,12.5714,65.1868,-74.7253,93.8022,-13.8462,3.2407,11.9919,56.1366,-77.0526,92.5978,-9.9122,2.4095,11.9919,56.1366,-77.0526,92.5978,-9.9122,2.4095,50,0,-50,0,350,-50,0
704,1786013981.3179,1786013981.3227,0.03337,12.7473,65.0110,-76.0440,94.3297,-12.4396,3.0423,12.0639,57.3190,-77.4884,92.7229,-9.3283,2.4306,12.0639,57.3190,-77.4884,92.7229,-9.3283,2.4306,50,0,-450,250,500,-100,0
705,1786013981.3513,1786013981.3561,0.0334,12.7473,64.4835,-76.5714,93.6264,-11.5604,2.9762,13.7638,58.2551,-76.2735,91.3301,-8.1436,2.6057,13.7638,58.2551,-76.2735,91.3301,-8.1436,2.6057,0,-100,-300,-350,300,-50,0
706,1786013981.3847,1786013981.3895,0.03338,12.6593,63.4286,-76.3077,93.2747,-10.7692,2.7778,13.1357,60.5425,-76.8360,91.8761,-6.3350,2.7002,13.1357,60.5425,-76.8360,91.8761,-6.3350,2.7002,-50,-400,100,-200,250,-100,0
707,1786013981.4181,1786013981.423,0.03341,12.4835,63.0769,-75.9560,92.6593,-9.8022,2.8439,12.8827,59.8950,-77.0425,93.3634,-7.6978,2.3524,12.8827,59.8950,-77.0425,93.3634,-7.6978,2.3524,-100,-100,100,-200,300,0,0
708,1786013981.4515,1786013981.4564,0.03333,12.6593,63.0769,-75.9560,92.1319,-8.5714,2.8439,12.7632,59.4720,-77.8666,92.6873,-7.3408,2.4278,12.7632,59.4720,-77.8666,92.6873,-7.3408,2.4278,50,0,0,-100,450,0,0
709,1786013981.4849,1786013981.4899,0.03341,12.7473,63.2527,-75.9560,93.0989,-8.0440,2.7116,11.8978,58.8499,-78.1183,91.2057,-5.7101,2.3206,11.8978,58.8499,-78.1183,91.2057,-5.7101,2.3206,50,50,0,200,150,-50,0
710,1786013981.5183,1786013981.5231,0.03341,13.0110,63.2527,-75.8681,92.8352,-7.9560,2.5794,12.7882,58.8818,-77.5716,92.4117,-5.9944,2.4238,12.7882,58.8818,-77.5716,92.4117,-5.9944,2.4238,50,0,0,-50,50,0,0
711,1786013981.5517,1786013981.5564,0.03339,13.0989,63.2527,-75.8681,92.1319,-7.3407,2.5794,12.8984,59.8710,-76.0696,91.2683,-6.4816,2.2575,12.8984,59.8710,-76.0696,91.2683,-6.4816,2.2575,50,0,0,-250,200,0,0
712,1786013981.5851,1786013981.5898,0.03338,13.0110,63.1648,-75.8681,92.0440,-6.9011,2.5794,12.6245,57.0856,-72.6694,90.5417,-6.1800,2.1974,12.6245,57.0856,-72.6694,90.5417,-6.1800,2.1974,-50,0,0,-250,100,0,0
713,1786013981.6184,1786013981.6232,0.03338,12.7473,63.1648,-75.7802,92.3077,-6.8132,2.5794,11.7477,58.9171,-74.1244,89.7438,-7.3889,2.4618,11.7477,58.9171,-74.1244,89.7438,-7.3889,2.4618,-100,0,0,100,0,0,0
714,1786013981.6518,1786013981.6563,0.0334,12.5714,62.9890,-74.5495,91.3407,-6.8132,2.5794,11.7667,57.3192,-74.3617,90.9833,-6.7186,2.4459,11.7667,57.3192,-74.3617,90.9833,-6.7186,2.4459,-100,-100,500,-350,0,0,0
715,1786013981.6853,1786013981.6899,0.03341,12.6593,62.6374,-73.4066,90.3736,-6.9890,2.5794,11.5343,55.6005,-72.1198,91.9458,-6.1023,2.3389,11.5343,55.6005,-72.1198,91.9458,-6.1023,2.3389,0,-150,450,-450,-50,0,0
716,1786013981.7186,1786013981.7229,0.03337,12.6593,62.3736,-73.2308,91.0769,-7.0769,2.5794,10.9012,55.0759,-71.8476,90.5061,-8.5213,2.2831,10.9012,55.0759,-71.8476,90.5061,-8.5213,2.2831,0,-100,50,250,0,0,0
717,1786013981.752,1786013981.7567,0.0334,12.5714,61.6703,-73.2308,91.4286,-6.7253,2.5794,12.3840,58.5512,-74.5974,91.0948,-7.5330,2.2557,12.3840,58.5512,-74.5974,91.0948,-7.5330,2.2557,-50,-300,0,150,150,0,0
718,1786013981.7854,1786013981.79,0.03334,12.2198,60.7912,-72.4396,91.1648,-6.9890,2.5794,11.7053,57.3025,-72.1148,89.0233,-7.8213,2.5725,11.7053,57.3025,-72.1148,89.0233,-7.8213,2.5725,-100,-300,200,-150,-50,0,0
719,1786013981.8188,1786013981.8235,0.03344,11.9560,60.4396,-72.0879,90.9890,-7.7802,2.5794,12.0402,58.2429,-70.4036,89.5135,-8.9011,2.8190,12.0402,58.2429,-70.4036,89.5135,-8.9011,2.8190,-100,-150,150,-100,-200,0,0
720,1786013981.8521,1786013981.8569,0.03334,11.8681,60.5275,-72.0000,90.8132,-7.5165,2.5794,11.2459,56.4725,-70.9735,91.1692,-9.2515,2.7226,11.2459,56.4725,-70.9735,91.1692,-9.2515,2.7226,0,0,50,-50,0,0,0
721,1786013981.8856,1786013981.89,0.03342,11.7802,60.6154,-71.2088,90.1978,-8.2198,2.5794,9.8696,56.8109,-70.5183,88.8911,-11.8701,6.3073,9.8696,56.8109,-70.5183,88.8911,-11.8701,6.3073,-50,100,200,-200,-250,0,0
722,1786013981.919,1786013981.9237,0.03343,11.9560,60.6154,-70.5055,90.6374,-8.7473,2.5794,12.8179,60.5025,-71.9987,88.1018,-10.7354,3.4499,12.8179,60.5025,-71.9987,88.1018,-10.7354,3.4499,100,0,250,100,-150,0,0
723,1786013981.9523,1786013981.957,0.03332,11.6044,60.6154,-70.5055,90.8132,-9.4505,2.9101,11.9974,58.9275,-71.2833,89.3473,-11.1176,7.4207,11.9974,58.9275,-71.2833,89.3473,-11.1176,7.4207,-150,0,0,50,-200,200,0
724,1786013981.9857,1786013981.9905,0.03341,11.2527,60.7912,-70.6813,89.8462,-10.5934,3.7037,12.3771,59.1736,-72.2809,89.6209,-8.6933,5.9899,12.3771,59.1736,-72.2809,89.6209,-8.6933,5.9899,-150,0,0,-400,-500,350,0
725,1786013982.0191,1786013982.0236,0.03337,11.0769,61.4066,-70.6813,89.1429,-10.6813,4.4974,11.8460,57.6831,-70.5015,91.1792,-10.9816,6.6630,11.8460,57.6831,-70.5015,91.1792,-10.9816,6.6630,-50,250,0,-350,0,350,0
726,1786013982.0525,1786013982.0573,0.03339,11.2527,61.5824,-70.5934,89.4945,-10.1538,5.3571,11.5791,58.8570,-74.5154,91.1607,-10.6993,7.1502,11.5791,58.8570,-74.5154,91.1607,-10.6993,7.1502,50,50,0,150,50,400,0
727,1786013982.0859,1786013982.0909,0.03339,11.6923,61.6703,-70.5934,90.2857,-9.4505,5.8201,11.5507,60.7508,-72.3808,89.2399,-12.2550,10.6061,11.5507,60.7508,-72.3808,89.2399,-12.2550,10.6061,100,0,0,250,300,150,0
728,1786013982.1193,1786013982.1241,0.03337,11.6923,61.5824,-70.5055,90.5495,-9.9780,6.2169,9.4089,58.4409,-72.1242,89.2709,-14.2441,13.1598,9.4089,58.4409,-72.1242,89.2709,-14.2441,13.1598,0,0,0,200,-300,200,0
729,1786013982.1526,1786013982.1575,0.03339,11.6923,61.7582,-70.8571,90.2857,-11.2967,7.1429,9.7509,57.8393,-74.5677,92.0238,-12.8028,12.9826,9.7509,57.8393,-74.5677,92.0238,-12.8028,12.9826,0,100,-100,-50,-450,350,0
730,1786013982.186,1786013982.1907,0.03339,11.3407,61.9341,-70.8571,89.8462,-12.5275,8.8624,11.1886,58.5213,-73.4725,92.7098,-12.9569,13.5158,11.1886,58.5213,-73.4725,92.7098,-12.9569,13.5158,-50,50,-50,-100,-350,850,0
731,1786013982.2195,1786013982.2243,0.03343,10.9011,61.9341,-70.9451,90.2857,-13.0549,10.6481,10.6492,56.8842,-73.1382,92.1215,-12.4655,13.4466,10.6492,56.8842,-73.1382,92.1215,-12.4655,13.4466,-200,0,0,50,-100,850,0
732,1786013982.2529,1786013982.2578,0.03339,10.6374,61.9341,-71.5604,91.4286,-12.5275,11.6402,10.0854,57.4151,-71.7646,91.7224,-14.2698,15.1705,10.0854,57.4151,-71.7646,91.7224,-14.2698,15.1705,-100,0,-200,400,100,450,0
733,1786013982.2862,1786013982.2909,0.03338,10.4615,61.7582,-71.6484,91.6044,-12.6154,12.2354,8.5615,56.7895,-71.4908,92.3015,-12.0740,14.1181,8.5615,56.7895,-71.4908,92.3015,-12.0740,14.1181,0,-100,-50,0,0,250,0
734,1786013982.3197,1786013982.3245,0.03343,10.5495,61.4066,-71.2088,91.5165,-13.3187,13.0291,8.9753,56.5133,-71.9617,92.4436,-12.6596,13.8469,8.9753,56.5133,-71.9617,92.4436,-12.6596,13.8469,50,-150,100,-100,-300,300,0
735,1786013982.353,1786013982.3579,0.03336,10.2857,61.2308,-71.0330,91.7802,-13.7582,13.8889,10.0591,57.2045,-71.0908,92.6701,-13.1493,14.4320,10.0591,57.2045,-71.0908,92.6701,-13.1493,14.4320,-100,-100,50,100,-200,400,0
736,1786013982.3864,1786013982.3914,0.03336,10.1099,61.2308,-71.0330,92.0440,-13.2308,13.8228,9.4808,59.4343,-73.1700,92.4390,-12.9764,14.9632,9.4808,59.4343,-73.1700,92.4390,-12.9764,14.9632,-50,0,0,100,200,-100,0
737,1786013982.4198,1786013982.4245,0.03345,9.7582,61.1429,-70.7692,92.2198,-13.0549,13.7566,9.6963,58.2587,-71.9834,92.4107,-14.5321,15.6293,9.6963,58.2587,-71.9834,92.4107,-14.5321,15.6293,-150,0,100,50,50,-100,0
738,1786013982.4533,1786013982.4582,0.03344,9.5824,61.1429,-70.9451,92.2198,-13.0549,14.3519,8.6613,57.4768,-71.0654,91.7543,-13.3460,15.6308,8.6613,57.4768,-71.0654,91.7543,-13.3460,15.6308,-50,0,-100,0,0,250,0
739,1786013982.4866,1786013982.4914,0.03334,9.5824,61.1429,-71.2967,92.2198,-13.4945,14.8810,10.3266,58.6765,-70.5043,90.2109,-15.5949,16.5331,10.3266,58.6765,-70.5043,90.2109,-15.5949,16.5331,0,0,-150,0,0,250,0
740,1786013982.52,1786013982.5249,0.03341,9.6703,61.1429,-70.8571,92.1319,-14.0220,15.1455,9.7580,58.1646,-70.4954,90.1301,-15.1406,15.4282,9.7580,58.1646,-70.4954,90.1301,-15.1406,15.4282,50,0,100,-100,-150,150,0
741,1786013982.5534,1786013982.5579,0.03337,9.7582,61.1429,-70.3297,91.4286,-13.8462,15.6085,9.3717,57.6765,-70.2625,90.7551,-14.9425,15.7064,9.3717,57.6765,-70.2625,90.7551,-14.9425,15.7064,0,0,200,-150,50,200,0
742,1786013982.5869,1786013982.5917,0.03347,9.8462,61.2308,-70.2418,90.9890,-14.3736,15.6085,10.8595,58.6504,-72.3013,92.0073,-16.1763,16.0137,10.8595,58.6504,-72.3013,92.0073,-16.1763,16.0137,0,0,50,-150,-200,0,0
