step,t_obs,t_cmd,dt,pos_shoulder_pan,pos_shoulder_lift,pos_elbow_flex,pos_wrist_flex,pos_wrist_roll,pos_gripper,cmd_shoulder_pan,cmd_shoulder_lift,cmd_elbow_flex,cmd_wrist_flex,cmd_wrist_roll,cmd_gripper,sent_shoulder_pan,sent_shoulder_lift,sent_elbow_flex,sent_wrist_flex,sent_wrist_roll,sent_gripper,velraw_shoulder_pan,velraw_shoulder_lift,velraw_elbow_flex,velraw_wrist_flex,velraw_wrist_roll,velraw_gripper,chunk_start
404,1786014305.9004,1786014305.9053,0.03341,29.0989,10.8571,4.1319,83.0769,5.3187,3.1746,31.7387,13.8313,5.4228,81.4778,8.1863,2.9952,31.7387,13.8313,5.4228,81.4778,8.1863,2.9952,250,350,300,-600,650,-150,0
405,1786014305.9339,1786014305.9387,0.03341,30.0659,12.8791,4.7473,82.1978,6.5495,3.1085,32.4389,13.8497,5.5274,81.7477,7.9486,3.1391,32.4389,13.8497,5.5274,81.7477,7.9486,3.1391,400,700,200,-500,500,-50,0
406,1786014305.9672,1786014305.9722,0.03337,30.8571,13.9341,5.5385,82.4615,6.9011,3.1085,33.0461,13.7285,5.9775,82.0118,7.7514,3.4799,33.0461,13.7285,5.9775,82.0118,7.7514,3.4799,250,300,250,0,150,0,0
407,1786014306.0006,1786014306.0055,0.03342,31.5604,14.1099,5.7143,82.4615,7.0769,3.1085,34.0282,13.7253,6.5654,82.4914,7.0246,4.4435,34.0282,13.7253,6.5654,82.4914,7.0246,4.4435,250,0,100,-50,50,0,0
408,1786014306.034,1786014306.0389,0.03338,31.9121,13.8462,5.7143,81.9341,7.1648,3.1085,34.8407,13.6915,7.1837,82.6840,6.9309,5.6134,34.8407,13.6915,7.1837,82.6840,6.9309,5.6134,100,-100,0,-300,0,0,0
409,1786014306.0674,1786014306.0722,0.03338,32.3516,13.8462,6.2418,82.1978,7.1648,3.5714,35.5861,13.3645,7.0879,82.6837,6.8816,8.2408,35.5861,13.3645,7.0879,82.6837,6.8816,8.2408,200,0,250,50,0,200,0
410,1786014306.1008,1786014306.1055,0.0334,33.1429,14.1099,7.0330,82.3736,6.9890,4.4974,36.2755,13.2176,7.6753,82.4038,7.4880,11.4596,36.2755,13.2176,7.6753,82.4038,7.4880,11.4596,250,100,250,50,-50,500,0
411,1786014306.1342,1786014306.139,0.0334,34.3736,14.1978,7.2088,82.7253,6.9890,5.4894,36.7061,12.5413,8.1538,82.1038,7.9170,14.9361,36.7061,12.5413,8.1538,82.1038,7.9170,14.9361,450,50,100,100,0,350,0
412,1786014306.1676,1786014306.1721,0.03341,35.3407,13.9341,7.2967,82.3736,7.0769,7.6058,37.1435,11.9962,8.9134,81.9111,8.3068,18.0051,37.1435,11.9962,8.9134,81.9111,8.3068,18.0051,300,-100,50,-100,50,950,0
413,1786014306.201,1786014306.2055,0.03337,35.7802,13.8462,7.8242,82.1978,7.4286,10.0529,37.4946,11.5108,9.5788,81.8591,8.1016,20.4207,37.4946,11.5108,9.5788,81.8591,8.1016,20.3175,200,0,150,0,150,1050,0
414,1786014306.2344,1786014306.2391,0.03342,35.8681,14.0220,8.6154,82.1978,7.6923,12.5661,37.8284,10.8881,10.0594,82.0037,8.1117,22.1415,37.8284,10.8881,10.0594,82.0037,8.1117,22.1415,0,50,250,-50,100,1050,0
415,1786014306.2678,1786014306.2723,0.03337,36.3077,14.1099,9.4066,82.1978,7.7802,15.3439,37.9977,10.4902,10.7668,81.8426,8.3851,22.9768,37.9977,10.4902,10.7668,81.8426,8.3851,22.9768,150,50,300,0,50,1250,0
416,1786014306.3011,1786014306.306,0.03335,37.0110,13.9341,9.9341,82.1978,7.7802,17.7910,38.1714,9.8816,11.4326,81.9780,7.8708,23.4903,38.1714,9.8816,11.4326,81.9780,7.8708,23.4903,200,-100,150,0,0,1100,0
417,1786014306.3345,1786014306.3391,0.0334,37.6264,13.6703,10.4615,82.0220,7.7802,19.9074,38.7144,9.6850,12.4520,81.7031,8.2872,23.4789,38.7144,9.6850,12.4520,81.7031,8.2872,23.4789,250,-100,150,-50,0,950,0
418,1786014306.368,1786014306.3725,0.03348,37.8022,13.4066,11.2527,82.0220,7.7802,21.0317,38.7229,9.5524,13.2408,81.4957,8.4061,23.3090,38.7229,9.5524,13.2408,81.4957,8.4061,23.3090,50,-100,250,0,0,500,0
419,1786014306.4013,1786014306.4057,0.0333,37.8901,13.3187,11.9560,81.8462,7.8681,21.8254,38.9273,8.9165,14.4360,81.5164,8.1882,23.2367,38.9273,8.9165,14.4360,81.5164,8.1882,23.2367,50,-50,250,-50,50,300,0
420,1786014306.4347,1786014306.4396,0.03341,37.9780,13.2308,12.7473,81.7582,7.9560,22.2222,39.1998,8.9039,15.0025,81.3115,8.2463,23.1614,39.1998,8.9039,15.0025,81.3115,8.2463,23.1614,0,-50,250,0,50,200,0
421,1786014306.4682,1786014306.4727,0.03345,38.1538,12.8791,13.6264,81.6703,7.9560,22.4868,39.3269,8.4205,16.2634,81.1699,8.3746,23.0912,39.3269,8.4205,16.2634,81.1699,8.3746,23.0912,100,-100,300,0,0,150,0
422,1786014306.5015,1786014306.5059,0.03333,38.5934,12.3516,14.5055,81.6703,7.9560,22.6190,39.5059,8.4905,17.3186,80.6342,8.2689,22.9541,39.5059,8.4905,17.3186,80.6342,8.2689,22.9541,150,-200,350,0,0,50,0
423,1786014306.5349,1786014306.5394,0.03338,38.9451,11.8242,15.2967,81.4066,7.9560,22.6852,39.5915,7.8683,18.1307,79.9845,8.0417,22.7468,39.5915,7.8683,18.1307,79.9845,8.0417,22.7468,150,-100,250,-150,0,50,0
424,1786014306.5683,1786014306.5728,0.03344,39.2088,11.5604,16.2637,80.9670,7.9560,22.6852,39.8092,7.9251,18.5244,79.7584,8.8246,22.5926,39.8092,7.9251,18.5244,79.7584,8.8246,22.5926,100,-100,300,-150,0,0,0
425,1786014306.6016,1786014306.6061,0.03335,39.2967,11.0330,17.2308,80.4396,7.9560,22.6852,39.5534,7.9419,19.1119,79.3400,8.8038,22.3371,39.5534,7.9419,19.1119,79.3400,8.8038,22.3371,50,-200,300,-200,0,0,0
426,1786014306.6351,1786014306.6394,0.03343,39.2967,10.6813,17.8462,80.1758,8.1319,22.6852,39.8961,8.2907,19.2944,79.1369,8.6566,22.2264,39.8961,8.2907,19.2944,79.1369,8.6566,22.2264,0,-100,250,-50,0,0,0
427,1786014306.6685,1786014306.6729,0.03343,39.2088,10.3297,18.3736,79.8242,8.3077,22.5529,39.7062,8.1535,19.9181,78.5794,9.0069,21.9748,39.7062,8.1535,19.9181,78.5794,9.0069,21.9748,-50,-100,150,-150,100,-50,0
428,1786014306.7019,1786014306.7062,0.03336,39.2088,10.1538,18.7253,79.5604,8.3077,22.4868,39.7728,8.0657,20.9688,78.6185,8.8426,21.8941,39.7728,8.0657,20.9688,78.6185,8.8426,21.8941,0,-50,150,-50,0,-50,0
429,1786014306.7353,1786014306.7396,0.03341,39.2088,9.9780,19.2527,79.2967,8.4835,22.3545,39.7214,8.6482,20.8381,78.0344,9.4392,21.6889,39.7214,8.6482,20.8381,78.0344,9.4392,21.6889,0,-100,150,-100,0,-100,0
430,1786014306.7686,1786014306.773,0.03337,39.2967,9.6264,19.8681,78.9451,8.4835,22.1561,39.5254,8.0664,21.3364,77.6706,8.9834,21.5649,39.5254,8.0664,21.3364,77.6706,8.9834,21.5649,0,-100,200,-100,0,-100,0
431,1786014306.802,1786014306.8063,0.03338,39.2967,9.5385,20.2198,78.6813,8.6593,21.9577,39.8157,8.3620,21.0966,77.2697,9.1267,21.5471,39.8157,8.3620,21.0966,77.2697,9.1267,21.5471,0,0,100,-50,100,-100,0
432,1786014306.8354,1786014306.84,0.03341,39.2967,9.2747,20.5714,78.3297,8.6593,21.8915,39.9315,8.2564,21.3858,77.0067,9.1488,21.6396,39.9315,8.2564,21.3858,77.0067,9.1488,21.6396,0,-100,100,-100,0,-50,0
433,1786014306.8688,1786014306.8736,0.03338,39.2967,9.2747,20.6593,77.8901,8.6593,21.8915,39.9631,8.9454,21.6659,76.4981,9.2124,21.7678,39.9631,8.9454,21.6659,76.4981,9.2124,21.7678,0,0,50,-100,0,0,0
434,1786014306.9022,1786014306.9071,0.03339,39.3846,9.2747,20.8352,77.5385,8.6593,21.8915,39.6979,8.9121,21.4248,76.4095,9.4007,21.9595,39.6979,8.9121,21.4248,76.4095,9.4007,21.9595,50,0,50,-100,0,0,0
435,1786014306.9356,1786014306.9407,0.03344,39.3846,9.2747,21.0989,77.2747,8.6593,21.8915,40.0320,9.0555,21.6717,76.1005,8.8894,22.1235,40.0320,9.0555,21.6717,76.1005,8.8894,22.1235,0,0,100,-150,0,0,0
436,1786014306.969,1786014306.9739,0.03334,39.3846,9.2747,21.0989,76.9231,8.6593,21.8915,39.9551,9.8492,21.2304,76.1497,9.1856,22.4135,39.9551,9.8492,21.2304,76.1497,9.1856,22.4135,0,0,0,-100,0,0,0
437,1786014307.0024,1786014307.0072,0.03342,39.3846,9.2747,21.0989,76.6593,8.6593,21.8915,39.8195,10.0147,21.3986,75.7399,9.2554,22.5733,39.8195,10.0147,21.3986,75.7399,9.2554,22.5733,0,0,0,-100,0,0,0
438,1786014307.0358,1786014307.0403,0.03338,39.3846,9.3626,21.0989,76.4835,8.6593,21.8915,39.7780,10.3537,21.2124,75.8152,9.4279,22.7433,39.7780,10.3537,21.2124,75.8152,9.4279,22.7433,0,50,0,0,0,0,0
439,1786014307.0692,1786014307.074,0.03337,39.3846,9.7143,20.9231,75.9560,8.7473,22.1561,39.5051,11.2970,21.2381,75.9180,9.3320,22.9798,39.5051,11.2970,21.2381,75.9180,9.3320,22.9798,0,100,-100,-200,0,100,0
440,1786014307.1026,1786014307.1073,0.0334,39.3846,10.1538,21.1868,75.8681,8.9231,22.4206,39.4094,11.4281,21.3006,75.9948,9.1544,23.1946,39.4094,11.4281,21.3006,75.9948,9.1544,23.1946,0,100,100,-50,50,150,0
441,1786014307.136,1786014307.141,0.0334,39.6484,10.5934,21.2747,76.1319,9.0110,22.5529,39.3165,11.4220,21.2434,75.7638,9.0051,23.3028,39.3165,11.4220,21.2434,75.7638,9.0051,23.3028,100,150,100,0,0,100,0
442,1786014307.1694,1786014307.174,0.03339,39.7363,10.9451,21.2747,76.2198,9.0110,22.6190,39.0257,11.8973,20.9313,75.9755,9.0215,23.1428,39.0257,11.8973,20.9313,75.9755,9.0215,23.1428,50,100,0,50,100,0,0
443,1786014307.2027,1786014307.2077,0.03338,39.7363,11.0330,21.2747,76.0440,8.9231,22.7513,39.0241,11.8040,20.1084,76.1202,8.6558,22.7372,39.0241,11.8040,20.1084,76.1202,8.6558,22.7372,0,50,0,-50,0,100,0
444,1786014307.2362,1786014307.241,0.03342,39.5604,11.1209,21.1868,76.0440,8.9231,22.7513,38.8093,11.9520,20.4300,76.3262,8.8526,21.8700,38.8093,11.9520,20.4300,76.3262,8.8526,21.8700,-100,0,0,0,0,0,0
445,1786014307.2696,1786014307.2743,0.0334,39.4725,11.3846,20.9231,76.0440,8.9231,22.7513,38.6472,11.7451,19.8144,76.0488,8.6362,18.5116,38.6472,11.7451,19.8144,76.0488,8.6362,18.5116,-50,100,-100,0,0,0,0
446,1786014307.3029,1786014307.3074,0.03335,39.3846,11.5604,20.8352,76.0440,8.9231,22.3545,38.4290,12.0932,18.9449,76.6695,8.4783,14.0608,38.4290,12.0932,18.9449,76.6695,8.4783,14.0608,-50,100,0,0,0,-200,0
447,1786014307.3363,1786014307.3419,0.03338,39.2088,11.6484,20.5714,75.7802,8.8352,21.4286,38.1827,12.5099,18.6527,76.2063,7.8237,6.6149,38.1827,12.5099,18.6527,76.2063,7.8237,11.2302,-50,0,-50,-50,-50,-500,0
448,1786014307.3697,1786014307.3745,0.03342,39.0330,11.8242,19.9560,75.7802,8.7473,19.5106,38.1293,12.5989,17.5328,75.9420,7.6106,2.4000,38.1293,12.5989,17.5328,75.9420,7.6106,9.1138,-50,50,-200,0,-50,-700,0
449,1786014307.4031,1786014307.4081,0.03335,38.8571,12.2637,19.5165,75.6923,8.3077,16.6667,37.9055,13.5276,16.2482,76.3486,7.1734,-0.0525,37.9055,13.5276,16.2482,76.3486,7.1734,6.4021,-50,150,-150,-50,-150,-1200,0
450,1786014307.4365,1786014307.6659,0.0334,38.5934,12.4396,18.9011,75.6044,8.0440,13.9550,32.0085,12.2613,14.7459,74.5311,6.8294,11.6718,32.0085,12.2613,14.7459,74.5311,6.8294,11.6718,-100,50,-150,-50,-100,-1250,1
451,1786014307.667,1786014307.6718,0.23057,38.2418,13.5824,17.7582,75.8681,7.5165,6.8122,32.0533,12.2348,14.7850,74.9767,6.3035,11.6213,32.0533,12.2348,14.7850,74.9767,6.3035,11.6213,50,0,0,0,0,-100,1
452,1786014307.7004,1786014307.7048,0.03334,38.2418,13.5824,17.7582,75.8681,7.4286,6.7460,32.2550,13.0134,14.3040,75.6142,5.8003,11.3865,32.2550,13.0134,14.3040,75.6142,5.8003,11.3865,0,0,0,0,0,0,0
453,1786014307.7337,1786014307.7382,0.03338,37.6264,13.5824,17.3187,75.6923,6.9890,7.1429,32.3894,12.4641,13.9736,76.0892,5.6893,11.1939,32.3894,12.4641,13.9736,76.0892,5.6893,11.1939,-300,0,-50,-50,-150,350,0
454,1786014307.7671,1786014307.7714,0.03339,35.9560,13.5824,16.6154,75.2527,6.4615,8.9286,32.4247,12.6342,14.4224,76.6911,5.5332,10.7984,32.4247,12.6342,14.4224,76.6911,5.5332,10.7984,-500,0,-200,-150,-200,700,0
455,1786014307.8005,1786014307.8048,0.0334,34.0220,13.5824,16.1758,75.6044,6.2857,9.8545,32.8361,12.9496,13.6169,77.4021,5.8585,10.1780,32.8361,12.9496,13.6169,77.4021,5.8585,10.1780,-700,0,-150,100,-100,450,0
456,1786014307.834,1786014307.8383,0.03346,33.3187,13.5824,16.0879,75.9560,6.1099,10.0529,33.0101,12.7811,13.1708,77.5983,5.9222,9.2697,33.0101,12.7811,13.1708,77.5983,5.9222,9.2697,-200,0,-50,100,-50,100,0
457,1786014307.8673,1786014307.8723,0.03332,33.3187,13.5824,15.7363,76.6593,6.1099,9.8545,33.3065,12.9958,13.3996,77.6828,6.2182,8.0598,33.3065,12.9958,13.3996,77.6828,6.2182,8.0598,-100,0,-100,250,50,-50,0
458,1786014307.9007,1786014307.9055,0.03342,33.9341,13.5824,15.3846,76.8352,6.0220,9.5238,33.4542,12.9357,12.9349,77.5491,6.3287,6.5525,33.4542,12.9357,12.9349,77.5491,6.3287,6.5525,300,0,-100,0,-50,-150,0
459,1786014307.9341,1786014307.9391,0.03341,34.1099,13.5824,15.2967,77.0110,6.0220,8.9286,33.7284,12.6411,12.8743,77.7189,5.8227,5.4614,33.7284,12.6411,12.8743,77.7189,5.8227,5.4614,50,0,-50,50,0,-300,0
460,1786014307.9675,1786014307.9726,0.03339,33.6703,13.5824,15.2088,77.0989,6.0220,7.8042,33.7742,13.0349,13.1596,77.6244,5.5088,4.0784,33.7742,13.0349,13.1596,77.6244,5.5088,4.0784,-200,0,0,50,0,-500,0
461,1786014308.0009,1786014308.0057,0.03338,33.4066,13.5824,15.0330,77.2747,5.9341,6.7460,33.9372,13.0334,12.4320,78.3124,4.1858,3.8807,33.9372,13.0334,12.4320,78.3124,4.1858,3.8807,-100,0,-50,100,-50,-500,0
462,1786014308.0343,1786014308.0392,0.0334,33.4066,13.5824,14.9451,77.2747,5.9341,5.6217,33.9194,13.1212,12.6586,78.4956,3.1681,3.1621,33.9194,13.1212,12.6586,78.4956,3.1681,3.1621,0,0,0,0,0,-500,0
463,1786014308.0677,1786014308.0725,0.03337,33.8462,13.5824,14.6813,77.6264,5.3187,4.9603,33.8740,13.1386,11.8737,79.2353,1.0644,3.0844,33.8740,13.1386,11.8737,79.2353,1.0644,3.0844,150,0,-100,150,-100,-350,0
464,1786014308.1012,1786014308.106,0.03348,33.9341,13.5824,14.6813,77.8901,4.3516,4.2328,33.9578,12.6892,11.8300,79.4027,-0.8463,2.9522,33.9578,12.6892,11.8300,79.4027,-0.8463,2.9522,50,0,0,100,-350,-300,0
465,1786014308.1345,1786014308.1391,0.03338,33.9341,13.5824,14.3297,78.3297,3.2967,3.7698,33.9362,12.7014,11.3278,79.8644,-3.0028,2.7241,33.9362,12.7014,11.3278,79.8644,-3.0028,2.7241,0,0,-200,200,-350,-150,0
466,1786014308.168,1786014308.173,0.03342,33.5824,13.5824,13.9780,78.6813,1.5385,3.5053,33.8518,12.8867,11.1138,80.0079,-5.1941,2.5145,33.8518,12.8867,11.1138,80.0079,-5.1941,2.5145,-100,0,-100,100,-550,-150,0
467,1786014308.2013,1786014308.2062,0.03337,33.4945,13.5824,13.5385,79.1209,-0.2198,3.2407,33.5442,12.9886,10.7000,79.8540,-8.1251,2.0166,33.5442,12.9886,10.7000,79.8540,-8.1251,2.0166,-50,0,-150,100,-600,-150,0
468,1786014308.2347,1786014308.2396,0.03336,33.4945,13.5824,13.2747,79.3846,-2.1538,2.9762,33.5688,12.9270,10.5916,79.8414,-10.9277,1.7775,33.5688,12.9270,10.5916,79.8414,-10.9277,1.7775,0,0,-50,100,-650,-150,0
469,1786014308.2681,1786014308.2727,0.03338,33.6703,13.5824,13.0110,79.4725,-4.2637,2.5794,33.5605,13.2412,9.9328,80.0198,-13.7209,1.6099,33.5605,13.2412,9.9328,80.0198,-13.7209,1.6099,50,0,-100,50,-700,-150,0
470,1786014308.3015,1786014308.3064,0.03344,33.8462,13.5824,12.7473,79.4725,-6.8132,2.3148,33.3153,12.6942,9.6022,79.8346,-16.5047,1.1783,33.3153,12.6942,9.6022,79.8346,-16.5047,1.1783,100,0,-50,0,-850,-150,0
471,1786014308.3349,1786014308.3398,0.03337,33.8462,13.5824,12.3077,79.6484,-9.2747,2.1164,33.1979,12.3482,9.3652,79.4569,-18.0477,1.0044,33.1979,12.3482,9.3652,79.4569,-18.0477,1.0044,0,0,-200,50,-900,-100,0
472,1786014308.3683,1786014308.3734,0.03336,33.8462,13.5824,11.9560,79.4725,-12.0879,1.8519,33.1277,12.4248,9.2930,79.3413,-19.3173,0.6194,33.1277,12.4248,9.2930,79.3413,-19.3173,0.6194,0,0,-100,-100,-900,-100,0
473,1786014308.4017,1786014308.4065,0.03342,33.6703,13.5824,11.6044,79.4725,-14.6374,1.7196,33.3069,12.4529,9.6093,79.3423,-18.5342,1.0817,33.3069,12.4529,9.6093,79.3423,-18.5342,1.0817,-50,0,-150,0,-900,-50,0
474,1786014308.435,1786014308.4398,0.03337,33.4945,13.5824,11.3407,79.4725,-16.3956,1.5212,33.5593,12.2105,9.7287,79.1833,-17.5473,1.0495,33.5593,12.2105,9.7287,79.1833,-17.5473,1.0495,-50,0,-100,0,-650,-100,0
475,1786014308.4684,1786014308.4732,0.03337,33.4066,13.5824,11.3407,79.4725,-17.0110,1.5212,33.4777,12.5531,9.6316,79.0338,-15.7210,1.1749,33.4777,12.5531,9.6316,79.0338,-15.7210,1.1749,0,0,0,0,-150,0,0
476,1786014308.5018,1786014308.5066,0.03338,33.4066,13.5824,11.3407,79.4725,-17.0110,1.5212,33.9234,12.4593,11.0163,79.3343,-9.9666,3.5891,33.9234,12.4593,11.0163,79.3343,-9.9666,3.5891,0,0,0,0,0,0,0
477,1786014308.5352,1786014308.5403,0.03341,33.4066,13.5824,11.3407,79.3846,-16.8352,1.5212,34.1229,12.5479,12.2851,79.1696,-2.2192,7.6366,34.1229,12.5479,12.2851,79.1696,-6.6593,7.6366,0,0,0,0,50,0,0
478,1786014308.5686,1786014308.5736,0.03337,33.4945,13.5824,11.5165,79.2967,-15.3407,1.8519,34.2979,12.3943,12.3651,79.9422,3.6935,12.1602,34.2979,12.3943,12.3651,79.9422,-4.9011,11.9841,50,0,0,0,600,250,0
479,1786014308.602,1786014308.6071,0.03344,33.6703,13.5824,12.2198,79.2967,-12.2637,3.3069,34.4327,12.0738,11.8966,80.7642,7.9667,16.9617,34.4327,12.0738,11.8966,80.7642,-1.8242,13.5714,50,0,250,0,1000,650,0
480,1786014308.6353,1786014308.6403,0.03334,33.6703,13.6703,12.3956,79.6484,-9.4505,5.8862,34.3386,12.1383,11.3637,81.4136,9.2703,20.8937,34.3386,12.1383,11.3637,81.4136,0.9011,16.2831,0,0,50,100,1000,1200,0
481,1786014308.6687,1786014308.6736,0.03337,33.7582,13.6703,12.3956,79.8242,-6.8132,8.7302,34.0060,11.9731,10.7980,81.8977,8.7834,23.4022,34.0060,11.9731,10.7980,81.8977,3.6264,19.1931,50,0,0,50,900,1250,0
482,1786014308.7021,1786014308.707,0.03342,33.8462,13.5824,12.3956,80.5275,-4.0879,11.3095,34.3078,11.5204,10.6749,82.4138,8.4424,24.9490,34.3078,11.5204,10.6749,82.4138,6.3516,21.5741,0,0,0,250,950,1300,0
483,1786014308.7355,1786014308.7403,0.03337,33.9341,13.5824,12.3956,80.9670,-1.2747,13.8889,34.3368,11.6559,11.3459,82.6398,8.5247,25.3194,34.3368,11.6559,11.3459,82.6398,8.5247,24.3519,50,0,0,100,950,1200,0
484,1786014308.7689,1786014308.7736,0.03337,34.0220,13.5824,12.3956,81.4945,1.4505,16.6005,34.2487,11.6612,11.4366,83.1623,8.7011,25.3725,34.2487,11.6612,11.4366,83.1623,8.7011,25.3725,0,0,0,200,900,1100,0
485,1786014308.8022,1786014308.8067,0.03337,34.0220,13.5824,12.3956,81.9341,4.1758,19.3122,34.4982,11.6707,11.3797,83.6382,8.8178,25.1668,34.4982,11.6707,11.3797,83.6382,8.8178,25.1668,0,0,0,150,950,1200,0
486,1786014308.8357,1786014308.8402,0.03345,34.1099,13.5824,12.3956,82.3736,5.8462,21.6270,34.5488,11.5766,11.4782,83.9380,9.0008,25.0068,34.5488,11.5766,11.4782,83.9380,9.0008,25.0068,50,0,0,150,600,1050,0
487,1786014308.8691,1786014308.8739,0.03336,34.1099,13.5824,12.3956,82.8132,6.7253,22.8175,34.6760,11.6848,11.7137,84.2620,9.1767,24.5993,34.6760,11.6848,11.7137,84.2620,9.1767,24.5993,0,0,0,200,300,450,0
488,1786014308.9024,1786014308.9075,0.03338,34.1099,13.5824,12.3956,83.2527,7.4286,23.3466,34.6578,11.7222,11.8562,84.1225,9.0897,24.4663,34.6578,11.7222,11.8562,84.1225,9.0897,24.4663,0,0,0,150,250,300,0
489,1786014308.9359,1786014308.9406,0.03345,34.1099,13.5824,12.3956,83.4286,7.9560,23.6111,34.8745,12.4855,12.2176,84.0781,9.2944,24.2558,34.8745,12.4855,12.2176,84.0781,9.2944,24.2558,0,0,0,100,200,100,0
490,1786014308.9692,1786014308.9741,0.03332,34.1099,13.5824,12.3956,83.6044,8.2198,23.8095,35.0460,12.8226,11.9221,84.0966,9.1775,24.1556,35.0460,12.8226,11.9221,84.0966,9.1775,24.1556,0,0,0,50,50,100,0
491,1786014309.0026,1786014309.0071,0.0334,34.1099,13.5824,12.3956,83.6044,8.5714,23.8095,34.8242,13.2704,11.5560,84.1788,9.3756,24.1271,34.8242,13.2704,11.5560,84.1788,9.3756,24.1271,0,0,0,0,100,0,0
492,1786014309.036,1786014309.0413,0.03341,34.2857,13.5824,12.3956,83.6923,8.6593,23.8095,35.0172,13.5226,10.9332,84.1932,9.3756,24.1276,35.0172,13.5226,10.9332,84.1932,9.3756,24.1276,50,0,0,0,0,0,0
493,1786014309.0694,1786014309.0742,0.03337,34.4615,13.6703,12.3956,83.6923,8.7473,23.8095,34.9172,13.9321,11.1625,84.0256,9.3658,24.0678,34.9172,13.9321,11.1625,84.0256,9.3658,24.0678,50,0,0,0,0,0,0
494,1786014309.1028,1786014309.1077,0.03342,34.6374,13.9341,12.3956,83.6923,8.9231,23.8095,34.9235,14.4356,10.9938,83.9655,9.1537,24.1073,34.9235,14.4356,10.9938,83.9655,9.1537,24.1073,50,100,0,0,100,0,0
495,1786014309.1362,1786014309.1415,0.03339,34.7253,14.1978,12.3956,83.6923,8.9231,23.8095,34.8734,14.5582,10.7209,84.1296,9.0283,24.0147,34.8734,14.5582,10.7209,84.1296,9.0283,24.0147,0,100,0,0,0,0,0
496,1786014309.1695,1786014309.1745,0.03335,34.7253,14.3736,12.3956,83.6923,8.9231,23.8095,34.8362,14.6976,10.6673,84.0303,9.0210,24.0362,34.8362,14.6976,10.6673,84.0303,9.0210,24.0362,0,50,0,0,0,0,0
497,1786014309.2029,1786014309.2078,0.03338,34.6374,14.6374,12.3956,83.6923,8.9231,23.8095,34.7502,15.3012,10.8904,83.5879,8.9766,23.8537,34.7502,15.3012,10.8904,83.5879,8.9766,23.8537,-50,100,0,0,0,0,0
498,1786014309.2363,1786014309.2412,0.03339,34.5495,14.8132,12.3956,83.6923,8.9231,23.8095,34.7336,15.5425,10.6084,83.5145,8.6865,23.7778,34.7336,15.5425,10.6084,83.5145,8.6865,23.7778,0,100,0,0,0,0,0
499,1786014309.2697,1786014309.2746,0.03338,34.5495,15.3407,12.3956,83.6044,8.9231,23.8095,34.7460,16.0007,10.5704,83.2194,8.7447,23.5855,34.7460,16.0007,10.5704,83.2194,8.7447,23.5855,0,150,0,-50,0,0,0
500,1786014309.3031,1786014309.5331,0.03337,34.4615,15.6923,12.3077,83.6044,8.9231,23.8095,36.8888,16.0488,3.6784,81.9452,17.0762,25.1834,36.8888,16.0488,3.6784,81.9452,17.0762,25.1834,-50,100,-50,0,0,0,1
501,1786014309.5343,1786014309.5396,0.2312,34.5495,16.1319,12.3077,83.3407,8.9231,23.7434,37.2067,15.6523,4.2856,81.6858,16.9856,25.1744,37.2067,15.6523,4.2856,81.6858,16.9856,25.1744,0,0,0,0,0,0,1
502,1786014309.5676,1786014309.5726,0.03332,34.5495,16.1319,12.3077,83.3407,8.9231,23.7434,37.2748,15.4818,4.8296,81.2433,16.5957,25.1527,37.2748,15.4818,4.8296,81.2433,16.5957,25.1527,0,0,0,0,0,0,0
503,1786014309.601,1786014309.6056,0.03341,34.9890,16.2198,11.6923,82.9011,9.8022,24.1402,37.3813,15.3391,5.0571,81.0214,16.2511,25.1490,37.3813,15.3391,5.0571,81.0214,16.2511,25.1490,100,0,-100,-50,100,100,0
504,1786014309.6344,1786014309.6388,0.03339,35.7802,16.3077,9.7582,81.7582,11.8242,24.6032,37.7101,15.4081,5.8470,80.5929,15.7143,25.3360,37.7101,15.4081,5.8470,80.5929,15.7143,25.3360,250,50,-700,-450,600,200,0
505,1786014309.6678,1786014309.6721,0.03337,36.7473,16.1319,8.0879,81.4945,13.9341,24.8016,37.6334,15.1390,6.3219,80.0107,15.4731,25.3304,37.6334,15.1390,6.3219,80.0107,15.4731,25.3304,400,0,-500,-50,700,0,0
506,1786014309.7012,1786014309.7055,0.03341,37.1868,16.0440,7.8242,81.0549,14.4615,24.8016,37.7369,15.2502,6.6125,79.9012,14.9672,25.3895,37.7369,15.2502,6.6125,79.9012,14.9672,25.3895,150,-50,-150,-100,400,0,0
507,1786014309.7346,1786014309.739,0.03339,37.1868,16.1319,7.8242,80.6154,14.4615,24.9339,37.7133,14.9525,7.1768,79.4746,14.8866,25.4802,37.7133,14.9525,7.1768,79.4746,14.8866,25.4802,0,50,50,-150,0,100,0
508,1786014309.768,1786014309.7724,0.03345,37.0110,16.3077,7.9121,80.3516,14.4615,25.0661,37.7426,14.9253,7.8944,79.3249,14.3364,25.5338,37.7426,14.9253,7.8944,79.3249,14.3364,25.5338,-100,50,50,-50,0,50,0
509,1786014309.8014,1786014309.8056,0.03334,37.0110,16.2198,7.9121,80.0000,14.4615,25.1984,37.8723,15.0554,8.1039,79.3408,14.0964,25.5742,37.8723,15.0554,8.1039,79.3408,14.0964,25.5742,0,-50,0,-100,0,50,0
