step,t_obs,t_cmd,dt,pos_shoulder_pan,pos_shoulder_lift,pos_elbow_flex,pos_wrist_flex,pos_wrist_roll,pos_gripper,cmd_shoulder_pan,cmd_shoulder_lift,cmd_elbow_flex,cmd_wrist_flex,cmd_wrist_roll,cmd_gripper,sent_shoulder_pan,sent_shoulder_lift,sent_elbow_flex,sent_wrist_flex,sent_wrist_roll,sent_gripper,velraw_shoulder_pan,velraw_shoulder_lift,velraw_elbow_flex,velraw_wrist_flex,velraw_wrist_roll,velraw_gripper,chunk_start
639,1786005809.6995,1786005809.7041,0.03339,-3.5165,33.9780,-40.0000,80.1758,-79.2527,3.1085,-3.8511,28.0850,-40.4114,81.2757,-78.9453,3.4564,-3.8511,28.0850,-40.4114,81.2757,-78.9453,3.4564,0,150,0,0,-50,0,0
640,1786005809.733,1786005809.7374,0.03342,-3.5165,33.8022,-39.3846,79.8242,-80.6593,3.1085,-3.6905,27.6688,-46.7614,84.8708,-82.4253,3.3783,-3.6905,27.6688,-46.7614,84.8708,-82.4253,3.3783,0,-50,150,-150,-500,0,0
641,1786005809.7664,1786005809.7707,0.03342,-3.5165,33.0110,-38.7692,80.1758,-80.8352,3.1085,-4.3299,27.1675,-46.8117,84.5142,-82.4604,3.2285,-4.3299,27.1675,-46.8117,84.5142,-82.4604,3.2285,0,-250,150,-50,0,0,0
642,1786005809.7998,1786005809.8041,0.03335,-3.5165,32.4835,-39.2967,81.8462,-80.5714,3.1085,-4.8443,26.8422,-47.8645,87.8879,-81.2879,3.5249,-4.8443,26.8422,-47.8645,87.8879,-81.2879,3.5249,0,-150,0,550,100,0,0
643,1786005809.8332,1786005809.8379,0.03345,-3.6923,32.3077,-41.1429,83.3407,-81.4505,3.1085,-5.4897,24.6586,-44.2320,87.0989,-80.9971,3.1861,-5.4897,24.6586,-44.2320,87.0989,-80.9971,3.1861,-50,-50,-550,450,-300,0,0
644,1786005809.8666,1786005809.8714,0.03339,-3.9560,31.9560,-43.0769,84.6593,-81.6264,3.1085,-4.5993,25.8601,-44.7494,87.2982,-81.7728,3.3993,-4.5993,25.8601,-44.7494,87.2982,-81.7728,3.3993,-50,-100,-650,400,50,0,0
645,1786005809.9,1786005809.9046,0.0334,-4.2198,30.9890,-43.9560,85.9780,-81.1868,3.1085,-3.5281,23.7064,-44.3721,88.1180,-82.3104,3.2373,-3.5281,23.7064,-44.3721,88.1180,-82.3104,3.2373,-100,-250,-200,500,200,0,0
646,1786005809.9334,1786005809.9383,0.03343,-4.4835,29.7582,-43.7802,86.2418,-81.4505,3.1746,-3.3857,21.7992,-42.5352,90.0016,-82.9582,3.2935,-3.3857,21.7992,-42.5352,90.0016,-82.9582,3.2935,-100,-400,0,50,-50,50,0
647,1786005809.9668,1786005809.9711,0.03338,-4.4835,28.6154,-43.4286,86.9451,-81.8901,3.1746,-2.0465,22.2873,-42.5979,89.9479,-82.6859,3.3552,-2.0465,22.2873,-42.5979,89.9479,-82.6859,3.3552,0,-400,100,150,-150,0,0
648,1786005810.0002,1786005810.0049,0.03341,-4.1319,27.5604,-43.0769,88.0000,-82.2418,3.1746,-2.4013,22.6839,-42.7860,90.3147,-82.8399,3.1453,-2.4013,22.6839,-42.7860,90.3147,-82.8399,3.1453,150,-350,150,300,-100,0,0
649,1786005810.0336,1786005810.0383,0.0334,-3.3407,26.9451,-42.5495,88.9670,-82.2418,3.1746,-1.8349,25.8117,-42.0135,87.8551,-83.7226,3.0983,-1.8349,25.8117,-42.0135,87.8551,-83.7226,3.0983,250,-200,300,350,0,0,0
650,1786005810.067,1786005810.1802,0.0334,-2.7253,26.7692,-42.5495,89.3187,-82.5055,3.1746,-3.6182,25.5796,-46.4818,89.4049,-85.9445,2.1974,-3.6182,25.5796,-46.4818,89.4049,-85.9445,2.1974,250,-50,0,100,-100,0,1
651,1786005810.1814,1786005810.1866,0.1144,-2.1978,27.2088,-41.8462,88.5275,-83.1209,3.1746,-1.9121,28.5926,-45.9211,87.9828,-83.7379,2.5204,-1.9121,28.5926,-45.9211,87.9828,-83.7379,2.5204,0,0,50,0,0,0,1
652,1786005810.2147,1786005810.2193,0.03326,-2.1978,27.2088,-41.7582,88.5275,-83.2088,3.1746,-2.9280,25.8461,-44.7243,87.2171,-82.2849,2.2583,-2.9280,25.8461,-44.7243,87.2171,-82.2849,2.2583,0,0,50,0,0,0,0
653,1786005810.2481,1786005810.2528,0.03339,-2.1099,27.2967,-42.1978,88.5275,-83.3846,2.9101,-2.8437,26.7347,-44.7135,85.3159,-83.7571,2.9068,-2.8437,26.7347,-44.7135,85.3159,-83.7571,2.9068,50,0,-100,0,-50,-150,0
654,1786005810.2815,1786005810.2862,0.03348,-2.1099,27.9121,-43.1648,88.0879,-83.3846,2.7116,-2.1520,25.4635,-47.4215,85.5573,-80.9061,2.6294,-2.1520,25.4635,-47.4215,85.5573,-80.9061,2.6294,0,150,-350,-100,50,-100,0
655,1786005810.3149,1786005810.3198,0.03333,-2.1978,28.0000,-43.2527,87.2967,-83.0330,2.7116,-2.2459,24.5873,-45.3981,85.4418,-81.7974,2.5922,-2.2459,24.5873,-45.3981,85.4418,-81.7974,2.5922,0,50,-50,-200,150,0,0
656,1786005810.3483,1786005810.3529,0.03338,-2.3736,28.0000,-43.2527,86.5934,-82.9451,2.7116,-2.9235,24.3851,-47.2136,86.2298,-82.3838,2.8096,-2.9235,24.3851,-47.2136,86.2298,-82.3838,2.8096,-50,0,0,-200,0,0,0
657,1786005810.3816,1786005810.3864,0.03339,-2.3736,27.9121,-43.3407,86.4176,-82.5055,2.7116,-2.6488,26.3156,-48.2357,85.6177,-86.7208,2.9450,-2.6488,26.3156,-48.2357,85.6177,-86.7208,2.9450,0,-50,-50,-50,150,0,0
658,1786005810.415,1786005810.4199,0.03339,-2.3736,27.9121,-43.9560,86.5055,-82.5055,2.7116,-2.6334,27.3180,-46.9745,84.4903,-84.5067,3.0284,-2.6334,27.3180,-46.9745,84.4903,-84.5067,3.0284,0,0,-100,50,0,0,0
659,1786005810.4484,1786005810.4531,0.03339,-2.3736,28.0000,-44.9231,86.1538,-83.0330,2.7116,-1.6145,23.6741,-48.6394,85.6467,-87.7127,2.7927,-1.6145,23.6741,-48.6394,85.6467,-87.7127,2.7927,0,0,-400,-150,-150,0,0
660,1786005810.4818,1786005810.4868,0.03336,-2.3736,28.1758,-45.0989,85.6264,-84.0879,2.7116,-2.1895,27.4684,-51.2360,85.4033,-86.9215,2.7640,-2.1895,27.4684,-51.2360,85.4033,-86.9215,2.7640,0,50,-50,-150,-350,0,0
661,1786005810.5152,1786005810.5199,0.03343,-2.4615,28.1758,-45.2747,85.6264,-85.0549,2.7116,-2.3184,25.1647,-46.5507,84.0247,-86.6874,2.7530,-2.3184,25.1647,-46.5507,84.0247,-86.6874,2.7530,-50,0,0,-50,-250,0,0
662,1786005810.5487,1786005810.5534,0.03346,-2.4615,28.2637,-46.5055,85.7143,-86.2857,2.7116,-3.5415,26.5036,-47.0766,84.8214,-85.7392,2.7150,-3.5415,26.5036,-47.0766,84.8214,-85.7392,2.7150,0,0,-400,0,-500,0,0
663,1786005810.582,1786005810.5864,0.0333,-2.1978,28.2637,-47.3846,85.2747,-86.3736,2.7116,-4.3552,27.6662,-46.1443,84.4337,-86.3989,2.7338,-4.3552,27.6662,-46.1443,84.4337,-86.3989,2.7338,100,0,-300,-100,50,0,0
664,1786005810.6154,1786005810.6197,0.03341,-2.2857,28.0000,-47.4725,84.8352,-86.1099,2.7116,-4.3716,27.0657,-46.5212,83.6356,-87.2289,2.6783,-4.3716,27.0657,-46.5212,83.6356,-87.2289,2.6783,-50,-100,-150,-200,150,0,0
665,1786005810.6488,1786005810.6535,0.03345,-2.7253,28.0000,-46.6813,84.8352,-86.3736,2.7116,-4.7496,27.6040,-45.0788,84.1111,-88.5590,2.6030,-4.7496,27.6040,-45.0788,84.1111,-88.5590,2.6030,-150,-50,250,0,-100,0,0
666,1786005810.6822,1786005810.6869,0.03337,-3.4286,28.4396,-46.1538,84.4835,-86.5495,2.7116,-4.2308,28.5689,-45.9932,83.6778,-86.8831,2.5601,-4.2308,28.5689,-45.9932,83.6778,-86.8831,2.5601,-150,150,150,-100,-50,0,0
667,1786005810.7156,1786005810.7203,0.0334,-4.0440,28.8791,-45.5385,84.4835,-87.2527,2.7116,-4.9031,28.3779,-45.6419,83.9076,-85.3592,2.5157,-4.9031,28.3779,-45.6419,83.9076,-85.3592,2.5157,-200,150,300,0,-150,0,0
668,1786005810.7491,1786005810.7536,0.03344,-4.1319,29.1429,-45.0110,84.4835,-87.6044,2.7116,-4.6304,28.5757,-44.9801,84.2744,-86.1663,2.2890,-4.6304,28.5757,-44.9801,84.2744,-86.1663,2.2890,-100,100,300,0,-150,0,0
669,1786005810.7824,1786005810.7871,0.03335,-4.1319,29.1429,-45.0110,84.4835,-86.7253,2.7116,-5.6711,27.6567,-42.4927,82.5899,-85.3185,2.3741,-5.6711,27.6567,-42.4927,82.5899,-85.3185,2.3741,-50,0,0,0,300,0,0
670,1786005810.8158,1786005810.8205,0.0334,-4.0440,29.1429,-44.8352,84.4835,-86.2857,2.7116,-5.0089,28.9354,-41.2829,82.3004,-84.8120,2.4913,-5.0089,28.9354,-41.2829,82.3004,-84.8120,2.4913,50,0,100,0,300,0,0
671,1786005810.8492,1786005810.8539,0.03341,-4.2198,29.1429,-43.9560,83.9560,-86.2857,2.5794,-5.0427,30.3716,-43.7110,82.3377,-81.9866,2.7801,-5.0427,30.3716,-43.7110,82.3377,-81.9866,2.7801,-100,0,200,-200,-50,-50,0
672,1786005810.8826,1786005810.8872,0.03336,-4.3956,29.4066,-42.5495,83.3407,-85.6703,2.5794,-5.0998,31.3707,-44.7898,80.3616,-84.2680,2.6333,-5.0998,31.3707,-44.7898,80.3616,-84.2680,2.6333,-50,50,550,-150,200,0,0
673,1786005810.916,1786005810.9214,0.03346,-4.7473,30.4615,-42.1099,83.1648,-84.8791,2.5794,-5.6835,29.1588,-41.9416,80.4941,-82.8319,2.6530,-5.6835,29.1588,-41.9416,80.4941,-82.8319,2.6530,-150,350,0,-50,200,0,0
674,1786005810.9494,1786005810.9536,0.03336,-4.9231,31.6044,-42.4615,82.3736,-83.6484,2.5794,-5.3890,30.2876,-42.6773,80.7221,-82.9145,2.5287,-5.3890,30.2876,-42.6773,80.7221,-82.9145,2.5287,-50,500,-100,-250,400,0,0
675,1786005810.9829,1786005810.9876,0.03347,-4.9231,31.7802,-42.4615,81.6703,-83.5604,2.5794,-6.5067,32.3465,-48.1451,85.3100,-80.2835,2.5869,-6.5067,32.3465,-48.1451,85.3100,-80.2835,2.5869,0,100,0,-200,0,0,0
676,1786005811.0162,1786005811.0211,0.03337,-4.8352,31.5165,-42.1978,81.5824,-83.6484,2.5794,-6.1588,30.3987,-45.9429,82.2179,-78.3696,2.5130,-6.1588,30.3987,-45.9429,82.2179,-78.3696,2.5130,50,-100,150,0,-50,0,0
677,1786005811.0496,1786005811.0544,0.03339,-5.0110,31.6044,-42.3736,81.8462,-82.8571,2.5794,-5.7996,30.0191,-45.5803,81.7814,-78.0244,2.4898,-5.7996,30.0191,-45.5803,81.7814,-78.0244,2.4898,-100,100,0,50,200,0,0
678,1786005811.083,1786005811.0877,0.03337,-5.2747,32.4835,-43.4286,82.5495,-81.0110,2.5794,-6.5016,30.9459,-46.6524,80.1927,-77.7509,2.5220,-6.5016,30.9459,-46.6524,80.1927,-77.7509,2.5220,-100,350,-400,250,650,0,0
679,1786005811.1164,1786005811.1209,0.03345,-5.7143,32.8352,-43.6923,82.2857,-79.6044,2.5794,-5.5207,31.7560,-49.0789,81.2315,-76.6962,2.6472,-5.5207,31.7560,-49.0789,81.2315,-76.6962,2.6472,-150,100,-50,0,400,0,0
680,1786005811.1498,1786005811.1541,0.03336,-5.8022,32.8352,-43.6044,81.4945,-79.0769,2.5794,-5.8589,30.7476,-46.8349,81.3932,-78.4926,2.7415,-5.8589,30.7476,-46.8349,81.3932,-78.4926,2.7415,0,0,50,-300,200,0,0
681,1786005811.1832,1786005811.1881,0.03344,-5.7143,32.8352,-44.7473,81.4066,-78.4615,2.5794,-5.2917,30.2166,-46.2100,81.0777,-79.6274,2.6699,-5.2917,30.2166,-46.2100,81.0777,-79.6274,2.6699,0,0,-400,50,200,0,0
682,1786005811.2166,1786005811.2209,0.03337,-5.4505,32.6593,-45.8022,81.5824,-78.0220,2.5794,-4.3374,31.3388,-46.4594,80.9524,-79.4402,2.5887,-4.3374,31.3388,-46.4594,80.9524,-79.4402,2.5887,100,-50,-300,100,50,0,0
683,1786005811.2501,1786005811.2548,0.03349,-5.3626,32.3956,-45.6264,81.3187,-78.9890,2.5794,-2.9918,31.3678,-46.2332,80.2285,-80.1962,3.0104,-2.9918,31.3678,-46.2332,80.2285,-80.1962,3.0104,0,-50,-50,-100,-400,0,0
684,1786005811.2834,1786005811.2881,0.03333,-5.1868,32.5714,-45.4505,81.3187,-79.0769,2.5794,-3.0904,30.9510,-43.8055,79.7525,-81.1151,2.8093,-3.0904,30.9510,-43.8055,79.7525,-81.1151,2.8093,50,0,50,0,0,0,0
685,1786005811.3169,1786005811.3221,0.03346,-4.7473,32.7473,-45.2747,80.9670,-79.3407,2.6455,-3.2597,31.0388,-44.8920,78.3091,-80.4390,2.7732,-3.2597,31.0388,-44.8920,78.3091,-80.4390,2.7732,100,100,0,-50,-100,50,0
686,1786005811.3503,1786005811.3551,0.03337,-4.3077,32.7473,-44.7473,80.6154,-80.0440,2.6455,-2.6528,29.5449,-42.5907,78.1061,-81.2606,2.7587,-2.6528,29.5449,-42.5907,78.1061,-81.2606,2.7587,100,0,150,-150,-250,0,0
687,1786005811.3836,1786005811.3882,0.03336,-3.6923,32.5714,-43.9560,79.9121,-80.3077,2.6455,-2.9011,28.6220,-40.6725,76.6316,-81.3508,2.7328,-2.9011,28.6220,-40.6725,76.6316,-81.3508,2.7328,250,-50,300,-250,-100,0,0
688,1786005811.4171,1786005811.4218,0.03343,-3.3407,32.3956,-43.2527,79.1209,-80.6593,2.6455,-3.6446,28.6631,-38.3046,76.4163,-81.9899,2.7048,-3.6446,28.6631,-38.3046,76.4163,-81.9899,2.7048,150,-50,250,-200,-150,0,0
689,1786005811.4504,1786005811.4553,0.03338,-3.2527,32.2198,-41.8462,78.4176,-80.9231,2.6455,-2.4087,30.2158,-40.2775,77.2286,-81.9699,2.9232,-2.4087,30.2158,-40.2775,77.2286,-81.9699,2.9232,0,-50,450,-200,-50,0,0
690,1786005811.4838,1786005811.4881,0.03335,-3.3407,32.2198,-40.1758,77.7143,-81.0989,2.7116,-3.3885,29.1150,-42.1678,77.3629,-81.5496,2.7463,-3.3885,29.1150,-42.1678,77.3629,-81.5496,2.7463,-50,0,600,-200,-100,0,0
691,1786005811.5172,1786005811.5219,0.03342,-3.4286,32.3077,-39.1209,77.7143,-81.3626,2.7116,-2.9846,29.0531,-41.1486,78.4491,-84.0150,2.7500,-2.9846,29.0531,-41.1486,78.4491,-84.0150,2.7500,-50,0,350,0,-100,0,0
692,1786005811.5506,1786005811.5553,0.03339,-3.4286,32.3956,-39.2088,77.7143,-81.3626,2.7116,-2.9757,28.4823,-40.2462,77.5747,-82.4395,2.7376,-2.9757,28.4823,-40.2462,77.5747,-82.4395,2.7376,0,50,50,0,0,0,0
693,1786005811.5841,1786005811.5888,0.0335,-3.0769,32.3956,-39.4725,77.8901,-81.9780,2.7116,-2.6515,29.4755,-43.7205,78.1931,-81.7369,2.8201,-2.6515,29.4755,-43.7205,78.1931,-81.7369,2.8201,100,0,-100,50,-200,0,0
694,1786005811.6174,1786005811.6218,0.03327,-2.9011,32.2198,-39.5604,77.9780,-83.2088,2.7116,-3.2067,29.2023,-43.1086,77.5547,-82.1695,2.6572,-3.2067,29.2023,-43.1086,77.5547,-82.1695,2.6572,100,-50,0,0,-400,0,0
695,1786005811.6508,1786005811.6552,0.03346,-2.8132,32.1319,-39.4725,77.8022,-82.7692,2.7116,-2.3949,27.9204,-41.7781,76.5921,-84.5039,2.6223,-2.3949,27.9204,-41.7781,76.5921,-84.5039,2.6223,50,0,50,-100,0,0,0
696,1786005811.6843,1786005811.6888,0.03344,-2.9890,32.3077,-39.7363,77.8022,-82.2418,2.7116,-2.3785,29.4184,-40.6943,75.7746,-83.1860,2.6055,-2.3785,29.4184,-40.6943,75.7746,-83.1860,2.6055,-50,50,0,0,200,0,0
697,1786005811.7176,1786005811.7219,0.03334,-3.1648,32.3956,-40.0879,77.3626,-82.7692,2.7116,-2.7190,30.3462,-40.9421,74.6102,-84.2639,2.4674,-2.7190,30.3462,-40.9421,74.6102,-84.2639,2.4674,-100,100,-150,-200,-300,0,0
698,1786005811.751,1786005811.7553,0.03341,-3.0769,32.3077,-40.0879,76.8352,-83.6484,2.7116,-2.4360,31.2381,-41.5405,74.1262,-81.8250,2.4786,-2.4360,31.2381,-41.5405,74.1262,-81.8250,2.4786,0,-50,0,-150,-350,0,0
699,1786005811.7844,1786005811.7898,0.03342,-2.8132,32.1319,-40.0000,75.9560,-83.7363,2.7116,-3.5096,31.5416,-42.0584,73.6891,-82.1487,2.4472,-3.5096,31.5416,-42.0584,73.6891,-82.1487,2.4472,100,-50,50,-300,-50,0,0
700,1786005811.8178,1786005811.928,0.03336,-2.6374,32.2198,-40.0879,75.2527,-83.6484,2.7116,-3.7171,32.8309,-45.7269,77.6040,-85.4404,1.5854,-3.7171,32.8309,-45.7269,77.6040,-85.4404,1.5854,100,0,-50,-200,50,0,1
701,1786005811.9292,1786005811.9344,0.11144,-2.9890,32.3077,-40.0879,74.5495,-82.7692,2.7116,-1.9274,32.5884,-42.3617,77.0671,-84.8336,1.7796,-1.9274,32.5884,-42.3617,77.0671,-84.8336,1.7796,-100,-50,0,0,0,0,1
702,1786005811.9626,1786005811.967,0.03334,-3.0769,32.3077,-40.2637,74.4615,-82.5934,2.7116,-1.7981,32.2307,-43.8070,77.1186,-84.4516,1.7238,-1.7981,32.2307,-43.8070,77.1186,-84.4516,1.7238,-50,0,-50,-50,50,0,0
703,1786005811.996,1786005812.0007,0.03345,-3.0769,32.7473,-40.4396,75.0769,-83.0330,2.3148,-1.6246,32.1047,-42.5623,76.4539,-83.4449,1.6574,-1.6246,32.1047,-42.5623,76.4539,-83.4449,1.6574,0,50,-50,250,-200,-150,0
704,1786005812.0294,1786005812.0341,0.03336,-2.6374,33.0110,-40.8791,76.2198,-83.8242,2.2487,-2.2467,31.1328,-40.9930,76.9919,-84.0749,1.9962,-2.2467,31.1328,-40.9930,76.9919,-84.0749,1.9962,150,100,-150,450,-400,-100,0
705,1786005812.0627,1786005812.0674,0.03334,-2.1099,33.0989,-40.9670,76.1319,-83.5604,2.1825,-1.1222,32.7910,-42.6587,76.6738,-85.8676,1.7894,-1.1222,32.7910,-42.6587,76.6738,-85.8676,1.7894,200,0,-50,-50,50,-50,0
706,1786005812.0961,1786005812.1007,0.03339,-1.8462,32.9231,-40.6154,76.3077,-83.7363,2.2487,-1.9168,30.5173,-40.6582,77.9403,-86.9421,1.7837,-1.9168,30.5173,-40.6582,77.9403,-86.9421,1.7837,150,-100,150,100,-100,50,0
707,1786005812.1295,1786005812.1341,0.03339,-1.4945,32.8352,-40.4396,76.4835,-84.7033,2.1825,-1.2647,30.7899,-41.4293,76.5970,-85.3994,1.9897,-1.2647,30.7899,-41.4293,76.5970,-85.3994,1.9897,100,-50,0,50,-300,0,0
708,1786005812.1629,1786005812.1676,0.03338,-1.5824,33.2747,-40.4396,77.0110,-85.4945,2.1164,-1.5068,31.0389,-41.1861,77.0972,-87.4960,2.2917,-1.5068,31.0389,-41.1861,77.0972,-87.4960,2.2917,-50,150,0,100,-250,0,0
709,1786005812.1963,1786005812.2011,0.03342,-1.7582,33.4505,-40.1758,77.1868,-85.6703,2.1164,-0.4286,29.7231,-40.8793,76.8644,-86.4896,2.0026,-0.4286,29.7231,-40.8793,76.8644,-86.4896,2.0026,-50,50,50,0,0,0,0
710,1786005812.2297,1786005812.2344,0.03338,-1.7582,33.4505,-40.1758,77.0989,-85.4066,2.1825,-0.5060,29.0534,-39.7780,76.5115,-87.1823,2.2340,-0.5060,29.0534,-39.7780,76.5115,-87.1823,2.2340,0,0,0,-100,150,0,0
711,1786005812.2631,1786005812.2677,0.03339,-1.4945,33.1868,-40.1758,77.0989,-86.0220,2.1825,-0.8107,28.3606,-40.0307,76.5253,-87.5671,2.3158,-0.8107,28.3606,-40.0307,76.5253,-87.5671,2.3158,100,-50,0,0,-250,0,0
712,1786005812.2965,1786005812.3011,0.03343,-1.2308,32.5714,-40.0000,77.0989,-86.5495,2.1825,-1.5853,29.0551,-40.4963,76.2315,-86.7938,2.3133,-1.5853,29.0551,-40.4963,76.2315,-86.7938,2.3133,50,-200,50,0,-150,0,0
713,1786005812.3299,1786005812.3348,0.0334,-0.7912,32.3077,-39.7363,77.0989,-86.9011,2.1825,-0.6907,28.6716,-38.9957,76.2379,-86.6375,2.2203,-0.6907,28.6716,-38.9957,76.2379,-86.6375,2.2203,200,-200,50,0,-200,0,0
714,1786005812.3633,1786005812.368,0.03338,-0.7033,32.3077,-39.7363,77.0110,-87.0769,2.1825,-0.9669,30.2798,-40.8601,75.8045,-86.3634,2.1928,-0.9669,30.2798,-40.8601,75.8045,-86.3634,2.1928,50,0,0,0,-100,0,0
715,1786005812.3967,1786005812.4015,0.03346,-0.7033,32.3077,-39.2967,76.9231,-86.9011,2.1825,-1.2747,28.5273,-38.6070,76.1328,-86.3018,2.3062,-1.2747,28.5273,-38.6070,76.1328,-86.3018,2.3062,0,0,150,-50,50,0,0
716,1786005812.4301,1786005812.4349,0.03335,-0.8791,32.3077,-38.9451,76.6593,-86.6374,2.1825,-1.9275,27.9441,-39.5770,76.4367,-88.6696,2.2684,-1.9275,27.9441,-39.5770,76.4367,-88.6696,2.2684,-50,0,50,-100,100,0,0
717,1786005812.4634,1786005812.4682,0.03334,-1.1429,32.3077,-38.9451,76.5714,-86.4615,2.1825,-1.3408,28.8331,-38.3379,76.8695,-86.4725,2.4953,-1.3408,28.8331,-38.3379,76.8695,-86.4725,2.4953,-50,0,-50,-50,100,0,0
718,1786005812.4969,1786005812.5012,0.03341,-1.2308,32.3077,-38.8571,76.6593,-87.0769,2.1825,-0.9673,30.5373,-39.7609,75.3374,-86.4612,2.2455,-0.9673,30.5373,-39.7609,75.3374,-86.4612,2.2455,-50,0,0,50,-200,0,0
719,1786005812.5303,1786005812.5348,0.03343,-1.2308,32.2198,-38.5934,76.6593,-87.8681,2.1825,-0.9359,31.7403,-41.2510,75.9719,-84.4772,2.1730,-0.9359,31.7403,-41.2510,75.9719,-84.4772,2.1730,0,-50,100,0,-250,0,0
720,1786005812.5637,1786005812.5684,0.0334,-1.2308,32.2198,-38.3297,76.3956,-87.6044,2.1825,-0.6165,30.1908,-39.1418,76.4477,-84.0779,2.3729,-0.6165,30.1908,-39.1418,76.4477,-84.0779,2.3729,0,0,150,-50,0,0,0
721,1786005812.5971,1786005812.6016,0.03337,-1.2308,32.7473,-38.7692,76.0440,-86.1978,2.1825,0.1492,31.2730,-39.0611,75.4924,-86.6646,2.3066,0.1492,31.2730,-39.0611,75.4924,-86.6646,2.3066,0,200,-150,-150,450,0,0
722,1786005812.6305,1786005812.6351,0.03342,-1.2308,32.8352,-39.0330,76.3956,-85.2308,2.1825,0.5972,31.8792,-38.9524,75.0107,-84.9005,2.6074,0.5972,31.8792,-38.9524,75.0107,-84.9005,2.6074,0,50,-50,100,250,0,0
723,1786005812.6639,1786005812.6686,0.03344,-1.0549,32.7473,-38.6813,76.1319,-85.4945,2.1825,0.2467,32.4041,-39.5860,75.8698,-85.9992,2.5951,0.2467,32.4041,-39.5860,75.8698,-85.9992,2.5951,50,0,50,-50,0,0,0
724,1786005812.6973,1786005812.7018,0.03334,-0.6154,32.8352,-38.5055,75.7802,-86.0220,2.3148,0.1494,33.8316,-40.7619,75.6429,-85.6066,2.4753,0.1494,33.8316,-40.7619,75.6429,-85.6066,2.4753,150,50,50,-100,-250,50,0
725,1786005812.7307,1786005812.7353,0.03343,-0.1758,33.0989,-38.5934,75.8681,-86.0220,2.3148,0.2894,32.8149,-39.8812,75.9808,-84.2394,2.5052,0.2894,32.8149,-39.8812,75.9808,-84.2394,2.5052,100,100,-50,50,0,0,0
726,1786005812.7641,1786005812.7686,0.03339,0.0000,33.8901,-38.5934,75.8681,-86.0220,2.3148,0.0998,33.5488,-39.6337,75.1674,-84.4247,2.5920,0.0998,33.5488,-39.6337,75.1674,-84.4247,2.5920,50,200,0,0,0,0,0
727,1786005812.7975,1786005812.8021,0.03341,0.0879,34.4176,-38.5055,75.8681,-85.4066,2.3148,0.3174,35.2311,-40.5852,75.3060,-82.8851,2.5359,0.3174,35.2311,-40.5852,75.3060,-82.8851,2.5359,0,200,0,0,250,0,0
728,1786005812.8308,1786005812.8353,0.03335,0.0879,34.5055,-38.4176,75.8681,-84.9670,2.3148,-0.2254,34.2247,-39.9283,75.2632,-84.6662,2.6246,-0.2254,34.2247,-39.9283,75.2632,-84.6662,2.6246,-50,50,0,0,100,0,0
729,1786005812.8642,1786005812.8684,0.03341,-0.1758,35.2088,-38.5934,75.7802,-84.4396,2.3148,-0.2163,33.1998,-38.9498,75.3275,-82.6814,2.4452,-0.2163,33.1998,-38.9498,75.3275,-82.6814,2.4452,-50,150,-50,-50,150,0,0
730,1786005812.8977,1786005812.9019,0.03341,-0.4396,35.3846,-38.5934,75.6923,-83.8242,2.3148,0.0137,33.0910,-37.9509,73.4273,-82.2607,2.6057,0.0137,33.0910,-37.9509,73.4273,-82.2607,2.6057,-50,100,0,-50,250,0,0
731,1786005812.931,1786005812.9357,0.03337,-0.4396,35.4725,-38.2418,75.6923,-83.8242,2.3148,-0.9858,33.6667,-38.8164,73.4698,-82.4401,2.6830,-0.9858,33.6667,-38.8164,73.4698,-82.4401,2.6830,0,50,150,0,50,0,0
732,1786005812.9644,1786005812.9689,0.03338,-0.4396,35.5604,-37.7143,75.1648,-83.1209,2.3148,-0.6942,33.2531,-41.2012,74.8188,-78.8309,2.4878,-0.6942,33.2531,-41.2012,74.8188,-78.8309,2.4878,0,50,200,-50,200,0,0
733,1786005812.9978,1786005813.0025,0.03341,-0.2637,35.4725,-37.6264,74.5495,-83.0330,2.3148,-1.5491,31.0916,-41.6792,76.1103,-78.6605,2.5157,-1.5491,31.0916,-41.6792,76.1103,-78.6605,2.5157,50,0,0,-200,50,0,0
734,1786005813.0312,1786005813.0357,0.03339,-0.2637,35.4725,-38.2418,74.8132,-82.4176,2.3148,-1.6931,29.2434,-45.4567,76.2704,-75.2206,2.5402,-1.6931,29.2434,-45.4567,76.2704,-75.2206,2.5402,0,0,-200,100,300,0,0
735,1786005813.0647,1786005813.0693,0.03347,-0.4396,35.3846,-38.9451,75.5165,-80.7473,2.3148,-2.8767,26.3705,-43.2870,77.8782,-71.9581,2.6543,-2.8767,26.3705,-43.2870,77.8782,-71.9581,2.6543,-50,-50,-200,200,600,0,0
736,1786005813.098,1786005813.1026,0.03338,-0.7912,34.6813,-39.5604,75.8681,-78.9890,2.3148,-3.1307,26.7333,-45.4866,78.4321,-72.5759,2.7031,-3.1307,26.7333,-45.4866,78.4321,-72.5759,2.7031,-100,-250,-150,150,600,0,0
737,1786005813.1314,1786005813.136,0.03338,-1.4066,33.6264,-40.5275,76.4835,-76.6154,2.3148,-4.0984,25.8707,-42.5531,79.5331,-71.2348,2.6464,-4.0984,25.8707,-42.5531,79.5331,-71.2348,2.6464,-200,-350,-350,250,850,0,0
